user_id,first_name,last_name,age,city,reg_date,plan,churn_date,is_churned
10735,Carlos,Garcia,66,cdmx,2022-07-21 06:09:27.141785448,Premium,,0
10736,Carlos,Lopez,51,monterrey,2022-07-21 12:43:45.056264068,Basico,,0
10737,Luis,Gomez,47,monterrey,2022-07-21 19:18:02.970742686,Basico,,0
10738,Luis,Torres,25,bogotá,2022-07-22 01:52:20.885221306,Basico,,0
10739,Carlos,Ramirez,56,bogotá,2022-07-22 08:26:38.799699926,Premium,,0
10740,Luis,Gomez,48,Unknown,2022-07-22 15:00:56.714178546,Premium,,0
10741,Carlos,Gomez,64,monterrey,2022-07-22 21:35:14.628657166,Premium,,0
10742,Carlos,Garcia,43,Unknown,2022-07-23 04:09:32.543135784,Basico,,0
10743,Mateo,Garcia,74,cali,2022-07-23 10:43:50.457614404,Premium,,0
10744,Ana,Garcia,54,bogotá,2022-07-23 17:18:08.372093024,Basico,,0
10745,Carlos,Torres,51,medellín,2022-07-23 23:52:26.286571644,Premium,,0
10746,Sofia,Garcia,24,cdmx,2022-07-24 06:26:44.201050264,Premium,,0
10747,Mariana,Gomez,48,cali,2022-07-24 13:01:02.115528884,Basico,,0
10748,Ana,Garcia,57,bogotá,2022-07-24 19:35:20.030007502,Basico,,0
10749,Ana,Lopez,45,Unknown,2022-07-25 02:09:37.944486122,Premium,,0
10750,Ana,Garcia,56,medellín,2022-07-25 08:43:55.858964742,Basico,,0
10751,Mateo,Torres,79,cali,2022-07-25 15:18:13.773443362,Basico,,0
10752,Carlos,Lopez,56,cali,2022-07-25 21:52:31.687921982,Basico,,0
10753,Mateo,Gomez,45,monterrey,2022-07-26 04:26:49.602400602,Basico,,0
10754,Carlos,Gomez,48,guadalajara,2022-07-26 11:01:07.516879220,Basico,,0
10755,Mateo,Ramirez,31,bogotá,2022-07-26 17:35:25.431357840,Basico,,0
10756,Mateo,Lopez,70,bogotá,2022-07-27 00:09:43.345836460,Basico,,0
10757,Mariana,Ramirez,67,guadalajara,2022-07-27 06:44:01.260315080,Basico,,0
10758,Sofia,Lopez,55,Unknown,2022-07-27 13:18:19.174793700,Basico,,0
10759,Mateo,Lopez,21,bogotá,2022-07-27 19:52:37.089272320,Basico,2024-11-29 22:40:00,1
10760,Mariana,Torres,59,Unknown,2022-07-28 02:26:55.003750938,Basico,,0
10761,Luis,Ramirez,35,cali,2022-07-28 09:01:12.918229558,Basico,,0
10762,Sofia,Torres,61,bogotá,2022-07-28 15:35:30.832708180,Basico,,0
10763,Mateo,Lopez,65,Unknown,2022-07-28 22:09:48.747186796,Premium,,0
10764,Ana,Gomez,42,bogotá,2022-07-29 04:44:06.661665416,Basico,,0
10765,Luis,Lopez,24,Unknown,2022-07-29 11:18:24.576144036,Premium,,0
10766,Luis,Torres,55,monterrey,2022-07-29 17:52:42.490622656,Basico,,0
10767,Mariana,Ramirez,45,monterrey,2022-07-30 00:27:00.405101276,Premium,,0
10768,Luis,Ramirez,22,bogotá,2022-07-30 07:01:18.319579896,Basico,,0
10769,Sofia,Torres,20,bogotá,2022-07-30 13:35:36.234058516,Basico,,0
10770,Mateo,Ramirez,61,bogotá,2022-07-30 20:09:54.148537136,Basico,,0
10771,Mateo,Garcia,48,bogotá,2022-07-31 02:44:12.063015756,Basico,,0
10772,Ana,Gomez,64,monterrey,2022-07-31 09:18:29.977494376,Premium,,0
10773,Mariana,Gomez,59,Unknown,2022-07-31 15:52:47.891972996,Basico,,0
10774,Ana,Gomez,75,bogotá,2022-07-31 22:27:05.806451612,Basico,,0
10775,Luis,Ramirez,37,bogotá,2022-08-01 05:01:23.720930232,Premium,,0
10776,Ana,Ramirez,36,medellín,2022-08-01 11:35:41.635408852,Basico,,0
10777,Sofia,Lopez,65,cali,2022-08-01 18:09:59.549887472,Basico,,0
10778,Mateo,Lopez,77,Unknown,2022-08-02 00:44:17.464366092,Basico,,0
10779,Luis,Gomez,28,bogotá,2022-08-02 07:18:35.378844712,Basico,,0
10780,Ana,Garcia,57,cdmx,2022-08-02 13:52:53.293323332,Premium,,0
10781,Mariana,Lopez,20,bogotá,2022-08-02 20:27:11.207801952,Premium,,0
10782,Sofia,Lopez,40,bogotá,2022-08-03 03:01:29.122280572,Premium,,0
10783,Sofia,Ramirez,24,Unknown,2022-08-03 09:35:47.036759192,Premium,,0
10784,Ana,Garcia,40,monterrey,2022-08-03 16:10:04.951237812,Basico,,0
10785,Mateo,Gomez,78,Unknown,2022-08-03 22:44:22.865716432,Basico,,0
10786,Ana,Lopez,24,bogotá,2022-08-04 05:18:40.780195048,Basico,2024-06-01 00:00:00,1
10787,Luis,Garcia,63,Unknown,2022-08-04 11:52:58.694673668,Premium,,0
10788,Ana,Garcia,51,cdmx,2022-08-04 18:27:16.609152288,Premium,,0
10789,Sofia,Gomez,59,Unknown,2022-08-05 01:01:34.523630908,Basico,,0
10790,Ana,Garcia,36,Unknown,2022-08-05 07:35:52.438109528,Basico,,0
10791,Mateo,Garcia,75,Unknown,2022-08-05 14:10:10.352588148,Premium,,0
10792,Mariana,Garcia,26,cdmx,2022-08-05 20:44:28.267066768,Basico,,0
10793,Carlos,Lopez,65,cdmx,2022-08-06 03:18:46.181545388,Premium,,0
10794,Ana,Gomez,68,medellín,2022-08-06 09:53:04.096024008,Basico,,0
10795,Mateo,Garcia,35,cdmx,2022-08-06 16:27:22.010502628,Basico,,0
10796,Mateo,Garcia,58,cdmx,2022-08-06 23:01:39.924981248,Basico,,0
10797,Mariana,Lopez,65,guadalajara,2022-08-07 05:35:57.839459868,Basico,,0
10798,Sofia,Gomez,62,bogotá,2022-08-07 12:10:15.753938484,Basico,,0
10799,Mateo,Ramirez,59,bogotá,2022-08-07 18:44:33.668417104,Basico,,0
10800,Mateo,Lopez,42,cdmx,2022-08-08 01:18:51.582895724,Premium,,0
10801,Mateo,Gomez,69,cdmx,2022-08-08 07:53:09.497374344,Premium,,0
10802,Mateo,Garcia,31,bogotá,2022-08-08 14:27:27.411852964,Premium,,0
10803,Luis,Gomez,61,bogotá,2022-08-08 21:01:45.326331584,Basico,,0
10804,Luis,Gomez,42,cdmx,2022-08-09 03:36:03.240810204,Premium,,0
10805,Sofia,Gomez,36,monterrey,2022-08-09 10:10:21.155288824,Basico,,0
10806,Ana,Ramirez,56,Unknown,2022-08-09 16:44:39.069767444,Basico,,0
10807,Mateo,Gomez,72,Unknown,2022-08-09 23:18:56.984246064,Basico,,0
10808,Mariana,Ramirez,32,Unknown,2022-08-10 05:53:14.898724684,Basico,,0
10809,Ana,Garcia,33,Unknown,2022-08-10 12:27:32.813203300,Premium,,0
10810,Mariana,Ramirez,44,monterrey,2022-08-10 19:01:50.727681920,Basico,2024-08-05 01:06:40,1
10811,Ana,Garcia,57,medellín,2022-08-11 01:36:08.642160540,Basico,,0
10812,Sofia,Garcia,27,bogotá,2022-08-11 08:10:26.556639160,Premium,,0
10813,Mateo,Ramirez,48,medellín,2022-08-11 14:44:44.471117780,Basico,,0
10814,Mateo,Lopez,21,monterrey,2022-08-11 21:19:02.385596400,Premium,,0
10815,Carlos,Torres,68,medellín,2022-08-12 03:53:20.300075020,Basico,,0
10816,Mariana,Gomez,36,bogotá,2022-08-12 10:27:38.214553640,Premium,,0
10817,Ana,Torres,48,cdmx,2022-08-12 17:01:56.129032260,Basico,,0
10818,Ana,Gomez,45,cali,2022-08-12 23:36:14.043510880,Premium,,0
10819,Luis,Gomez,38,cdmx,2022-08-13 06:10:31.957989500,Basico,,0
10820,Carlos,Garcia,76,guadalajara,2022-08-13 12:44:49.872468120,Premium,,0
10821,Luis,Gomez,64,cdmx,2022-08-13 19:19:07.786946736,Basico,,0
10822,Luis,Gomez,31,monterrey,2022-08-14 01:53:25.701425356,Basico,,0
10823,Luis,Ramirez,50,cdmx,2022-08-14 08:27:43.615903976,Basico,2024-06-05 23:26:40,1
10824,Mariana,Torres,65,Unknown,2022-08-14 15:02:01.530382596,Basico,,0
10825,Mariana,Ramirez,27,bogotá,2022-08-14 21:36:19.444861216,Basico,,0
10826,Sofia,Gomez,36,bogotá,2022-08-15 04:10:37.359339836,Premium,,0
10827,Sofia,Garcia,47,monterrey,2022-08-15 10:44:55.273818456,Basico,,0
10828,Luis,Ramirez,39,medellín,2022-08-15 17:19:13.188297076,Premium,,0
10829,Carlos,Ramirez,20,cali,2022-08-15 23:53:31.102775696,Basico,,0
10830,Ana,Lopez,54,medellín,2022-08-16 06:27:49.017254316,Basico,,0
10831,Mariana,Gomez,58,medellín,2022-08-16 13:02:06.931732936,Premium,,0
10832,Carlos,Garcia,35,Unknown,2022-08-16 19:36:24.846211552,Premium,,0
10833,Mateo,Ramirez,28,Unknown,2022-08-17 02:10:42.760690172,Basico,,0
10834,Mariana,Ramirez,65,medellín,2022-08-17 08:45:00.675168792,Basico,,0
10835,Mariana,Garcia,19,guadalajara,2022-08-17 15:19:18.589647412,Basico,,0
10836,Sofia,Gomez,29,medellín,2022-08-17 21:53:36.504126032,Basico,,0
10837,Ana,Lopez,71,bogotá,2022-08-18 04:27:54.418604652,Basico,,0
10838,Ana,Ramirez,23,medellín,2022-08-18 11:02:12.333083272,Basico,,0
10839,Mateo,Lopez,60,cali,2022-08-18 17:36:30.247561892,Basico,,0
10840,Mateo,Torres,76,medellín,2022-08-19 00:10:48.162040512,Basico,,0
10841,Mariana,Gomez,57,cali,2022-08-19 06:45:06.076519132,Premium,,0
10842,Luis,Torres,61,cdmx,2022-08-19 13:19:23.990997752,Premium,,0
10843,Sofia,Torres,46,cdmx,2022-08-19 19:53:41.905476372,Basico,,0
10844,Sofia,Torres,76,guadalajara,2022-08-20 02:27:59.819954988,Basico,,0
10845,Mariana,Gomez,47,Unknown,2022-08-20 09:02:17.734433608,Basico,,0
10846,Carlos,Gomez,19,cali,2022-08-20 15:36:35.648912228,Premium,,0
10847,Luis,Garcia,26,medellín,2022-08-20 22:10:53.563390848,Basico,,0
10848,Mariana,Lopez,64,medellín,2022-08-21 04:45:11.477869468,Basico,,0
10849,Luis,Lopez,19,medellín,2022-08-21 11:19:29.392348088,Basico,,0
10850,Luis,Garcia,46,Unknown,2022-08-21 17:53:47.306826708,Basico,,0
10851,Luis,Garcia,50,cali,2022-08-22 00:28:05.221305328,Basico,,0
10852,Mariana,Torres,27,medellín,2022-08-22 07:02:23.135783948,Premium,,0
10853,Sofia,Garcia,51,medellín,2022-08-22 13:36:41.050262568,Basico,,0
10854,Sofia,Ramirez,61,guadalajara,2022-08-22 20:10:58.964741188,Basico,,0
10855,Luis,Lopez,72,medellín,2022-08-23 02:45:16.879219808,Basico,,0
10856,Carlos,Garcia,25,bogotá,2022-08-23 09:19:34.793698424,Basico,,0
10857,Ana,Ramirez,54,cdmx,2022-08-23 15:53:52.708177044,Basico,,0
10858,Mariana,Ramirez,71,cali,2022-08-23 22:28:10.622655664,Basico,,0
10859,Ana,Ramirez,77,bogotá,2022-08-24 05:02:28.537134284,Premium,,0
10860,Carlos,Ramirez,50,Unknown,2022-08-24 11:36:46.451612904,Premium,,0
10861,Mariana,Torres,64,guadalajara,2022-08-24 18:11:04.366091524,Premium,,0
10862,Luis,Ramirez,23,bogotá,2022-08-25 00:45:22.280570144,Basico,,0
10863,Sofia,Torres,61,bogotá,2022-08-25 07:19:40.195048764,Premium,,0
10864,Ana,Torres,48,cdmx,2022-08-25 13:53:58.109527384,Premium,,0
10865,Mateo,Ramirez,57,bogotá,2022-08-25 20:28:16.024006004,Basico,,0
10866,Mateo,Lopez,62,guadalajara,2022-08-26 03:02:33.938484624,Basico,,0
10867,Carlos,Ramirez,36,cdmx,2022-08-26 09:36:51.852963240,Basico,,0
10868,Luis,Ramirez,49,guadalajara,2022-08-26 16:11:09.767441860,Basico,,0
10869,Ana,Ramirez,44,guadalajara,2022-08-26 22:45:27.681920480,Premium,2024-06-16 01:06:40,1
10870,Luis,Lopez,18,medellín,2022-08-27 05:19:45.596399100,Basico,2024-07-22 01:00:00,1
10871,Ana,Gomez,60,cdmx,2022-08-27 11:54:03.510877720,Basico,,0
10872,Carlos,Gomez,69,medellín,2022-08-27 18:28:21.425356340,Basico,,0
10873,Carlos,Torres,50,cali,2022-08-28 01:02:39.339834960,Basico,2024-10-18 00:06:40,1
10874,Mateo,Torres,79,bogotá,2022-08-28 07:36:57.254313580,Basico,,0
10875,Luis,Lopez,57,Unknown,2022-08-28 14:11:15.168792200,Basico,,0
10876,Mariana,Garcia,49,medellín,2022-08-28 20:45:33.083270820,Basico,,0
10877,Mateo,Gomez,22,medellín,2022-08-29 03:19:50.997749440,Premium,,0
10878,Luis,Torres,34,guadalajara,2022-08-29 09:54:08.912228060,Premium,,0
10879,Mateo,Gomez,79,cali,2022-08-29 16:28:26.826706676,Premium,,0
10880,Mariana,Lopez,25,cali,2022-08-29 23:02:44.741185296,Premium,,0
10881,Sofia,Lopez,74,monterrey,2022-08-30 05:37:02.655663916,Premium,,0
10882,Sofia,Garcia,59,guadalajara,2022-08-30 12:11:20.570142536,Premium,,0
10883,Sofia,Garcia,51,monterrey,2022-08-30 18:45:38.484621156,Premium,,0
10884,Sofia,Lopez,26,medellín,2022-08-31 01:19:56.399099776,Premium,,0
10885,Ana,Torres,73,bogotá,,Basico,,0
10886,Sofia,Gomez,40,medellín,2022-08-31 14:28:32.228057016,Basico,,0
10887,Mariana,Ramirez,52,cdmx,2022-08-31 21:02:50.142535636,Premium,,0
10888,Carlos,Garcia,67,cali,2022-09-01 03:37:08.057014256,Basico,,0
10889,Carlos,Ramirez,24,guadalajara,2022-09-01 10:11:25.971492876,Basico,,0
10890,Ana,Torres,32,guadalajara,2022-09-01 16:45:43.885971496,Basico,,0
10891,Sofia,Garcia,70,bogotá,2022-09-01 23:20:01.800450112,Basico,,0
10892,Sofia,Ramirez,71,cdmx,2022-09-02 05:54:19.714928732,Premium,,0
10893,Sofia,Torres,37,cdmx,2022-09-02 12:28:37.629407352,Basico,,0
10894,Mateo,Gomez,67,guadalajara,2022-09-02 19:02:55.543885972,Basico,,0
10895,Luis,Torres,42,bogotá,2022-09-03 01:37:13.458364592,Basico,,0
10896,Mateo,Garcia,20,Unknown,2022-09-03 08:11:31.372843212,Premium,,0
10897,Luis,Lopez,77,cali,2022-09-03 14:45:49.287321832,Basico,,0
10898,Sofia,Gomez,79,bogotá,2022-09-03 21:20:07.201800452,Basico,,0
10899,Sofia,Ramirez,72,cdmx,2022-09-04 03:54:25.116279072,Premium,2024-07-10 00:06:40,1
10900,Mateo,Garcia,63,bogotá,2022-09-04 10:28:43.030757692,Basico,,0
10901,Mateo,Lopez,41,medellín,2022-09-04 17:03:00.945236312,Basico,,0
10902,Luis,Torres,51,monterrey,2022-09-04 23:37:18.859714928,Basico,,0
10903,Carlos,Lopez,63,cdmx,2022-09-05 06:11:36.774193548,Premium,2024-10-19 23:20:00,1
10904,Luis,Garcia,39,guadalajara,2022-09-05 12:45:54.688672168,Basico,,0
10905,Mateo,Garcia,28,cali,2022-09-05 19:20:12.603150788,Basico,,0
10906,Mariana,Lopez,65,monterrey,2022-09-06 01:54:30.517629408,Basico,,0
10907,Mateo,Torres,25,cali,2022-09-06 08:28:48.432108028,Basico,,0
10908,Mariana,Lopez,56,monterrey,2022-09-06 15:03:06.346586648,Basico,,0
10909,Ana,Garcia,60,cdmx,2022-09-06 21:37:24.261065268,Basico,,0
10910,Mateo,Garcia,52,bogotá,2022-09-07 04:11:42.175543888,Basico,,0
10911,Ana,Ramirez,66,bogotá,2022-09-07 10:46:00.090022508,Basico,,0
10912,Carlos,Ramirez,63,cdmx,2022-09-07 17:20:18.004501128,Premium,,0
10913,Luis,Gomez,55,cdmx,2022-09-07 23:54:35.918979748,Premium,,0
10914,Mariana,Garcia,25,guadalajara,,Basico,,0
10915,Luis,Ramirez,71,cdmx,2022-09-08 13:03:11.747936984,Premium,,0
10916,Ana,Lopez,54,monterrey,2022-09-08 19:37:29.662415604,Basico,,0
10917,Mariana,Torres,44,Unknown,2022-09-09 02:11:47.576894224,Premium,,0
10918,Luis,Lopez,45,bogotá,2022-09-09 08:46:05.491372844,Basico,2024-09-02 23:33:20,1
10919,Mateo,Torres,57,medellín,2022-09-09 15:20:23.405851464,Basico,,0
10920,Sofia,Ramirez,51,monterrey,2022-09-09 21:54:41.320330084,Basico,2024-07-22 23:13:20,1
10921,Ana,Gomez,49,monterrey,2022-09-10 04:28:59.234808704,Basico,,0
10922,Luis,Lopez,32,cdmx,2022-09-10 11:03:17.149287324,Premium,,0
10923,Ana,Lopez,61,bogotá,2022-09-10 17:37:35.063765944,Basico,,0
10924,Ana,Lopez,48,bogotá,2022-09-11 00:11:52.978244564,Basico,2024-09-10 01:00:00,1
10925,Mariana,Torres,34,cdmx,2022-09-11 06:46:10.892723184,Basico,,0
10926,Mariana,Ramirez,50,cali,2022-09-11 13:20:28.807201800,Basico,,0
10927,Sofia,Lopez,64,bogotá,2022-09-11 19:54:46.721680420,Basico,,0
10928,Mateo,Lopez,63,monterrey,2022-09-12 02:29:04.636159040,Basico,2024-07-27 22:40:00,1
10929,Ana,Gomez,69,cdmx,2022-09-12 09:03:22.550637660,Premium,,0
10930,Luis,Gomez,71,bogotá,2022-09-12 15:37:40.465116280,Premium,,0
10931,Carlos,Ramirez,33,cali,2022-09-12 22:11:58.379594900,Basico,,0
10932,Ana,Ramirez,46,guadalajara,2022-09-13 04:46:16.294073520,Basico,,0
10933,Ana,Garcia,26,guadalajara,2022-09-13 11:20:34.208552140,Premium,,0
10934,Sofia,Gomez,50,bogotá,2022-09-13 17:54:52.123030760,Basico,,0
10935,Mateo,Garcia,77,cdmx,2022-09-14 00:29:10.037509380,Basico,,0
10936,Carlos,Torres,66,medellín,2022-09-14 07:03:27.951988000,Premium,,0
10937,Mariana,Garcia,46,medellín,2022-09-14 13:37:45.866466616,Basico,,0
10938,Mariana,Lopez,30,cdmx,2022-09-14 20:12:03.780945236,Basico,,0
10939,Luis,Garcia,38,cdmx,2022-09-15 02:46:21.695423856,Basico,,0
10940,Carlos,Ramirez,75,medellín,2022-09-15 09:20:39.609902476,Basico,,0
10941,Mariana,Torres,38,guadalajara,2022-09-15 15:54:57.524381096,Premium,,0
10942,Luis,Lopez,22,cdmx,2022-09-15 22:29:15.438859716,Basico,,0
10943,Mateo,Garcia,27,cali,2022-09-16 05:03:33.353338336,Premium,,0
10944,Luis,Torres,23,monterrey,2022-09-16 11:37:51.267816956,Basico,,0
10945,Mariana,Torres,73,bogotá,2022-09-16 18:12:09.182295576,Basico,,0
10946,Sofia,Lopez,68,guadalajara,2022-09-17 00:46:27.096774196,Basico,,0
10947,Sofia,Garcia,74,medellín,2022-09-17 07:20:45.011252816,Basico,2024-07-31 23:53:20,1
10948,Sofia,Torres,30,monterrey,,Basico,,0
10949,Mariana,Torres,18,Unknown,2022-09-17 20:29:20.840210052,Basico,,0
10950,Sofia,Gomez,37,medellín,2022-09-18 03:03:38.754688672,Premium,,0
10951,Carlos,Torres,74,cdmx,2022-09-18 09:37:56.669167292,Premium,,0
10952,Mateo,Gomez,64,bogotá,2022-09-18 16:12:14.583645912,Basico,2024-06-16 01:06:40,1
10953,Luis,Garcia,63,monterrey,2022-09-18 22:46:32.498124532,Basico,,0
10954,Luis,Garcia,25,bogotá,2022-09-19 05:20:50.412603152,Premium,,0
10955,Mariana,Garcia,27,cali,2022-09-19 11:55:08.327081772,Basico,2024-09-05 23:46:40,1
10956,Sofia,Ramirez,26,bogotá,2022-09-19 18:29:26.241560392,Basico,,0
10957,Sofia,Garcia,66,cdmx,2022-09-20 01:03:44.156039012,Premium,,0
10958,Ana,Torres,58,medellín,2022-09-20 07:38:02.070517632,Basico,,0
10959,Mateo,Lopez,20,cdmx,2022-09-20 14:12:19.984996252,Basico,,0
10960,Carlos,Gomez,28,cali,2022-09-20 20:46:37.899474872,Basico,,0
10961,Luis,Ramirez,29,medellín,2022-09-21 03:20:55.813953488,Basico,,0
10962,Ana,Garcia,27,monterrey,2022-09-21 09:55:13.728432108,Basico,,0
10963,Ana,Garcia,42,guadalajara,2022-09-21 16:29:31.642910728,Premium,2024-12-13 22:46:40,1
10964,Mariana,Lopez,66,cali,2022-09-21 23:03:49.557389348,Premium,,0
10965,Luis,Lopez,66,cali,2022-09-22 05:38:07.471867968,Basico,,0
10966,Mariana,Ramirez,42,monterrey,2022-09-22 12:12:25.386346588,Basico,,0
10967,Carlos,Gomez,28,guadalajara,2022-09-22 18:46:43.300825208,Basico,2024-08-21 00:26:40,1
10968,Ana,Garcia,79,bogotá,2022-09-23 01:21:01.215303828,Premium,,0
10969,Ana,Ramirez,71,cdmx,2022-09-23 07:55:19.129782448,Premium,2024-11-27 23:26:40,1
10970,Mateo,Torres,53,cdmx,2022-09-23 14:29:37.044261068,Premium,,0
10971,Carlos,Torres,56,cdmx,2022-09-23 21:03:54.958739688,Basico,2024-12-08 23:20:00,1
10972,Ana,Ramirez,70,guadalajara,2022-09-24 03:38:12.873218304,Premium,,0
10973,Carlos,Garcia,43,bogotá,2022-09-24 10:12:30.787696924,Basico,,0
10974,Luis,Ramirez,31,Unknown,2022-09-24 16:46:48.702175544,Basico,,0
10975,Sofia,Garcia,56,medellín,2022-09-24 23:21:06.616654164,Basico,,0
10976,Ana,Lopez,73,cdmx,2022-09-25 05:55:24.531132784,Basico,,0
10977,Mateo,Ramirez,57,bogotá,2022-09-25 12:29:42.445611404,Premium,,0
10978,Luis,Garcia,18,bogotá,2022-09-25 19:04:00.360090024,Premium,,0
10979,Carlos,Ramirez,73,cdmx,2022-09-26 01:38:18.274568644,Basico,,0
10980,Mariana,Ramirez,71,Unknown,2022-09-26 08:12:36.189047264,Basico,,0
10981,Luis,Garcia,21,bogotá,2022-09-26 14:46:54.103525884,Basico,,0
10982,Ana,Garcia,78,Unknown,2022-09-26 21:21:12.018004504,Basico,,0
10983,Carlos,Gomez,47,bogotá,2022-09-27 03:55:29.932483124,Basico,2024-07-02 22:40:00,1
10984,Sofia,Ramirez,29,medellín,2022-09-27 10:29:47.846961740,Basico,,0
10985,Luis,Torres,73,cdmx,2022-09-27 17:04:05.761440360,Premium,,0
10986,Ana,Ramirez,52,bogotá,,Premium,2024-06-04 00:13:20,1
10987,Mateo,Ramirez,30,guadalajara,2022-09-28 06:12:41.590397600,Premium,,0
10988,Mariana,Garcia,69,cali,2022-09-28 12:46:59.504876220,Premium,,0
10989,Carlos,Ramirez,48,cali,2022-09-28 19:21:17.419354840,Premium,,0
10990,Luis,Ramirez,55,cali,2022-09-29 01:55:35.333833460,Basico,,0
10991,Luis,Torres,60,medellín,2022-09-29 08:29:53.248312080,Premium,,0
10992,Sofia,Garcia,40,cali,2022-09-29 15:04:11.162790700,Basico,,0
10993,Sofia,Ramirez,21,guadalajara,2022-09-29 21:38:29.077269320,Premium,,0
10994,Mateo,Lopez,69,bogotá,2022-09-30 04:12:46.991747940,Basico,2024-11-13 23:20:00,1
10995,Mariana,Gomez,33,medellín,2022-09-30 10:47:04.906226556,Premium,,0
10996,Mateo,Torres,24,medellín,2022-09-30 17:21:22.820705176,Basico,2024-08-13 00:46:40,1
10997,Ana,Ramirez,39,medellín,2022-09-30 23:55:40.735183796,Basico,,0
10998,Ana,Lopez,46,guadalajara,2022-10-01 06:29:58.649662416,Basico,,0
10999,Mateo,Ramirez,28,cdmx,2022-10-01 13:04:16.564141036,Basico,,0
11000,Mariana,Ramirez,73,Unknown,2022-10-01 19:38:34.478619656,Premium,,0
11001,Mateo,Garcia,50,bogotá,2022-10-02 02:12:52.393098276,Basico,,0
11002,Mariana,Garcia,75,cdmx,2022-10-02 08:47:10.307576896,Basico,,0
11003,Mariana,Garcia,46,cali,2022-10-02 15:21:28.222055516,Premium,,0
11004,Carlos,Lopez,76,Unknown,2022-10-02 21:55:46.136534136,Basico,,0
11005,Mariana,Ramirez,56,cdmx,2022-10-03 04:30:04.051012756,Basico,,0
11006,Sofia,Gomez,29,cali,2022-10-03 11:04:21.965491376,Basico,,0
11007,Mariana,Torres,24,Unknown,2022-10-03 17:38:39.879969992,Basico,,0
11008,Mariana,Garcia,76,Unknown,2022-10-04 00:12:57.794448612,Premium,,0
11009,Mariana,Garcia,72,Unknown,2022-10-04 06:47:15.708927232,Premium,,0
11010,Ana,Ramirez,56,bogotá,2022-10-04 13:21:33.623405852,Premium,,0
11011,Sofia,Ramirez,59,monterrey,2022-10-04 19:55:51.537884472,Basico,,0
11012,Sofia,Lopez,79,cdmx,2022-10-05 02:30:09.452363092,Basico,,0
11013,Mateo,Lopez,65,cdmx,2022-10-05 09:04:27.366841712,Basico,,0
11014,Carlos,Garcia,43,bogotá,2022-10-05 15:38:45.281320332,Premium,,0
11015,Mariana,Ramirez,57,monterrey,2022-10-05 22:13:03.195798952,Basico,,0
11016,Luis,Gomez,26,guadalajara,2022-10-06 04:47:21.110277572,Basico,,0
11017,Carlos,Torres,58,monterrey,2022-10-06 11:21:39.024756192,Basico,,0
11018,Carlos,Ramirez,51,cdmx,2022-10-06 17:55:56.939234812,Basico,,0
11019,Sofia,Ramirez,62,cali,2022-10-07 00:30:14.853713428,Premium,,0
11020,Carlos,Lopez,30,guadalajara,2022-10-07 07:04:32.768192048,Basico,,0
11021,Mariana,Torres,72,bogotá,2022-10-07 13:38:50.682670668,Basico,,0
11022,Mariana,Garcia,72,bogotá,2022-10-07 20:13:08.597149288,Basico,,0
11023,Ana,Ramirez,53,cdmx,2022-10-08 02:47:26.511627908,Premium,,0
11024,Mariana,Garcia,42,Unknown,2022-10-08 09:21:44.426106528,Basico,,0
11025,Mariana,Ramirez,41,bogotá,2022-10-08 15:56:02.340585148,Basico,,0
11026,Sofia,Garcia,61,monterrey,2022-10-08 22:30:20.255063768,Basico,,0
11027,Mariana,Torres,34,cdmx,2022-10-09 05:04:38.169542388,Basico,,0
11028,Ana,Lopez,19,monterrey,2022-10-09 11:38:56.084021008,Premium,,0
11029,Luis,Torres,30,cdmx,2022-10-09 18:13:13.998499628,Basico,,0
11030,Sofia,Gomez,48,monterrey,2022-10-10 00:47:31.912978244,Premium,,0
11031,Luis,Lopez,46,bogotá,2022-10-10 07:21:49.827456864,Basico,,0
11032,Sofia,Torres,67,Unknown,2022-10-10 13:56:07.741935484,Premium,,0
11033,Mateo,Gomez,45,medellín,2022-10-10 20:30:25.656414104,Premium,,0
11034,Carlos,Ramirez,77,cdmx,2022-10-11 03:04:43.570892724,Basico,2024-07-02 00:26:40,1
11035,Mateo,Ramirez,44,cdmx,2022-10-11 09:39:01.485371344,Premium,,0
11036,Mariana,Garcia,32,bogotá,2022-10-11 16:13:19.399849964,Basico,,0
11037,Luis,Lopez,48,guadalajara,2022-10-11 22:47:37.314328584,Basico,2024-07-02 22:40:00,1
11038,Mariana,Ramirez,57,cdmx,2022-10-12 05:21:55.228807204,Basico,,0
11039,Carlos,Lopez,32,cali,2022-10-12 11:56:13.143285824,Basico,2024-07-17 23:46:40,1
11040,Sofia,Ramirez,50,cdmx,2022-10-12 18:30:31.057764444,Premium,,0
11041,Carlos,Garcia,37,cali,2022-10-13 01:04:48.972243064,Basico,2024-11-24 23:13:20,1
11042,Ana,Torres,59,cdmx,2022-10-13 07:39:06.886721680,Premium,2024-09-21 23:06:40,1
11043,Carlos,Garcia,29,Unknown,2022-10-13 14:13:24.801200300,Basico,,0
11044,Ana,Gomez,54,medellín,2022-10-13 20:47:42.715678920,Basico,,0
11045,Carlos,Ramirez,26,medellín,2022-10-14 03:22:00.630157540,Premium,,0
11046,Ana,Gomez,40,cdmx,2022-10-14 09:56:18.544636160,Premium,,0
11047,Luis,Gomez,25,Unknown,,Basico,,0
11048,Mariana,Lopez,49,cali,2022-10-14 23:04:54.373593400,Premium,,0
11049,Mariana,Ramirez,65,medellín,2022-10-15 05:39:12.288072020,Premium,,0
